ENTIDAD	NOM_ENT	MUN	NOM_MUN	LOC	NOM_LOC	LONGITUD	LATITUD	ALTITUD	P_TOTAL	P_MAS	P_FEM	P_0A4_AN	P_0A4_MA	P_0A4_FE	P_0A14_A	P_0A14_MA	P_0A14_FE	P_5_AN	P_5YMAS	P_5YMAS_M	P_5YMAS_F	P_6A11_AN	P_6A14_AN	P_6A14_M	P_6A14_F	P_12A14_AN	P_12YMAS	P_15YMAS	P_15YMAS_M	P_15YMAS_F	P_15A24	P_F_15A49	P_15A59	P_15A59_M	P_15A59_F	P_18YMAS	P_M_18YMAS	P_F_18YMAS	P_60YMAS	P_M_60YMAS	P_F_60YMAS	P_65YMAS	P_65YMAS_M	P_65YMAS_F	REL_H_M	PROM_HNV	P_RE2000	P_OE2000	P_M_OE2000	P_F_OE2000	P_EU2000	P_SINDER	P_DERE	P_IMSS	P_ISSSTE	P_SEGPOP	P_8A14AN	P_M_8A14AN	P_F_8A14AN	P_15MAAN	P_M_15MAAN	P_F_15MAAN	P_5_NOAE	P_M_5_NOAE	P_F_5_NOAE	P_6A11_NOA	P6A14NOA	PM_6A14NOA	PF_6A14NOA	P12A14_NOA	P_15A24A	P_M_15A24A	P_F_15A24A	P15YMASE	PM_15YMASE	PF_15YMASE	P15YM_EBIN	PM15YMEBIN	PF15YMEBIN	P15YM_EBC	PM15YM_EBC	PF15YM_EBC	P15YMAPB	PM_15YMAPB	PF_15YMAPB	GRAPROES	GRADOES_M	GRADOES_F	P5YMAHLI	P5YMAHLI_M	P5YMAHLI_F	P5YMALINE	PM5YMALINE	PF5YMALINE	P5YMALIES	PMYMALIES	PFYMALIES	P_HOG_IND	TOT_HOG	HOGAR_JM	HOGAR_JF	P_HOGAR	P_HOG_JM	P_HOG_JF	T_VIVHAB	VIVPARHA	O_VIVPAR	PRO_VIPA	PRO_C_VP	VPH_PIDT	VPH_CON_PT	VPH_1DOR	VPH_2YMASD	VPH_1CUA	VPH_2CUA	VPH_3YMASC	VPH_EXCSA	VPH_AGDV	VPH_NOAG	VPH_DREN	VPH_NODREN	VPH_ENEL	VPH_DREE	VPH_NADE	VPH_SBIE	VPH_TV	VPH_REFR	VPH_LAVA	VPH_PC	
01	Aguascalientes	004	Cosío	0094	Rancho las Amapolas	1021758   	222225    	2070      	17	8	9	3	3	0	8	5	3	1	14	5	9	2	4	1	3	2	11	9	3	6	3	6	9	3	6	8	3	5	0	0	0	0	0	0	88.89	1.75	14	0	0	0	0	0	17	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	6	2	4	0	0	0	3	1	2	7.22	7.33	7.17	0	0	0	0	0	0	0	0	0	0	3	3	0	17	17	0	3	3	17	5.67	1.89	3	0	0	3	0	0	3	3	3	0	3	0	2	2	0	1	2	0	0	0	
01	Aguascalientes	004	Cosío	0101	Mexiquito	1021821   	222155    	2000      	31	13	18	9	3	6	17	6	11	1	22	10	12	4	7	2	5	3	17	14	7	7	5	7	14	7	7	14	7	7	0	0	0	0	0	0	72.22	2.78	22	0	0	0	0	4	26	0	0	26	0	0	0	2	1	1	0	0	0	0	1	0	1	1	0	0	0	2	1	1	8	4	4	3	1	2	1	1	0	5.86	5.71	6	0	0	0	0	0	0	0	0	0	0	7	7	0	31	31	0	7	7	31	4.43	1.94	6	1	6	1	2	4	1	5	7	0	7	0	7	7	0	0	7	1	1	0	
01	Aguascalientes	004	Cosío	0104	El Ciruelo	1021759   	222230    	2000      	5	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	004	Cosío	0105	La Loma de los Encinos	1021757   	221804    	1955      	3	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	004	Cosío	0106	La Loma de Soledad	1021848   	222529    	2010      	12	5	7	3	1	2	4	1	3	0	9	4	5	1	1	0	1	0	8	8	4	4	4	4	8	4	4	6	3	3	0	0	0	0	0	0	71.43	1.75	1	8	4	4	0	12	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	6	3	3	1	0	1	0	0	0	4.50	1.75	7.25	0	0	0	0	0	0	0	0	0	0	3	3	0	12	12	0	3	3	12	4	3	2	1	3	0	2	1	0	0	0	3	0	3	0	0	3	3	0	0	0	0	
01	Aguascalientes	004	Cosío	0107	El Cerrito	1021813   	222139    	2110      	10	7	3	2	2	0	2	2	0	0	8	5	3	0	0	0	0	0	8	8	5	3	3	1	6	4	2	6	3	3	2	1	1	2	1	1	233.33	5.33	7	0	0	0	0	0	9	4	0	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	4	3	1	1	0	1	0	0	0	4	4.67	3.33	0	0	0	0	0	0	0	0	0	0	4	3	1	10	7	3	4	4	10	2.50	1.25	3	1	4	0	1	2	1	0	4	0	0	4	3	0	0	0	3	1	1	0	
01	Aguascalientes	004	Cosío	0108	El Cordero	1021516   	222157    	1960      	4	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	004	Cosío	0113	Pozo No. 4	1021625   	222221    	1978      	3	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	004	Cosío	9998	Localidades de una vivienda				70	35	35	9	5	4	20	8	12	3	61	30	31	5	8	1	7	3	53	50	27	23	15	18	42	22	20	46	25	21	8	5	3	3	2	1	100	3.88	61	0	0	0	0	15	54	20	2	32	0	0	0	2	0	2	0	0	0	0	0	0	0	0	4	2	2	2	1	1	28	13	15	10	5	5	10	8	2	6.74	7.26	6.13	0	0	0	0	0	0	0	0	0	0	14	14	0	70	70	0	14	14	70	5	1.43	13	1	2	12	0	2	12	11	4	8	10	2	12	4	0	1	11	11	9	1	
01	Aguascalientes	004	Cosío	9999	Localidades de dos viviendas				32	19	13	3	2	1	14	8	6	2	24	14	10	6	9	4	5	3	16	13	8	5	4	5	13	8	5	12	7	5	0	0	0	0	0	0	146.15	2.25	24	0	0	0	0	20	7	6	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	6	4	2	3	2	1	4	2	2	8.08	7.63	8.80	0	0	0	0	0	0	0	0	0	0	7	7	0	27	27	0	8	8	32	4	0.90	7	0	4	3	0	1	6	7	7	0	7	0	5	5	0	1	5	4	3	1	
01	Aguascalientes	005	Jesús María	0000	Total del Municipio				82623	40556	42067	11258	5826	5432	31801	16234	15567	2263	70173	34136	36037	12574	18280	9249	9031	5706	55336	49630	23728	25902	15149	21815	45547	21690	23857	44436	21129	23307	4083	2038	2045	2717	1363	1354	96.41	2.69	66238	3116	1551	1565	471	25302	55786	38865	2827	14216	274	165	109	2644	1210	1434	75	35	40	222	1040	535	505	818	3980	1886	2094	2742	1353	1389	22660	10765	11895	11555	5554	6001	11945	5746	6199	7.73	7.80	7.67	195	125	70	0	0	0	177	115	62	473	18002	14998	3004	81467	70217	11250	17736	17727	82571	4.66	1.23	16931	482	5153	12281	1017	2359	14058	16956	16810	602	16953	425	17121	16372	77	215	16998	15692	14187	3016	
01	Aguascalientes	005	Jesús María	0001	Jesús María	1022036   	215740    	1880      	38631	19005	19626	5491	2791	2700	15656	7896	7760	1113	32489	15886	16603	6218	9052	4548	4504	2834	25158	22324	10781	11543	7034	9909	20801	10049	10752	19951	9591	10360	1523	732	791	992	475	517	96.84	2.65	31161	1016	500	516	164	12567	25267	16446	1457	7514	160	94	66	1132	522	610	33	15	18	116	576	303	273	460	1811	870	941	1175	566	609	10679	5152	5527	5045	2457	2588	5140	2483	2657	7.64	7.72	7.57	83	47	36	0	0	0	72	41	31	202	8093	6644	1449	37991	32304	5687	7985	7979	38602	4.84	1.35	7588	238	2404	5427	618	1155	6058	7713	7757	63	7710	101	7739	7597	7	59	7683	7017	6357	1262	
01	Aguascalientes	005	Jesús María	0002	Agua Amarilla	1022643   	215336    	1975      	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	005	Jesús María	0006	Las Amarillas	1023319   	215153    	1920      	5	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	005	Jesús María	0007	Los Arquitos	1022310   	215519    	1900      	954	475	479	135	76	59	416	226	190	29	819	399	420	167	252	134	118	85	623	538	249	289	190	234	485	223	262	472	218	254	53	26	27	40	19	21	99.16	3.26	807	3	0	3	8	304	648	315	7	332	8	6	2	74	41	33	1	0	1	5	34	18	16	29	14	8	6	59	36	23	354	156	198	102	51	51	16	3	13	5.39	5.04	5.70	1	1	0	0	0	0	1	1	0	3	176	148	28	954	829	125	167	167	954	5.71	1.69	142	25	63	104	13	38	116	135	157	10	133	27	156	129	4	4	158	126	101	4	
01	Aguascalientes	005	Jesús María	0013	Brownsville	1021952   	215919    	1880      	250	113	137	32	10	22	99	46	53	3	218	103	115	42	64	34	30	22	173	151	67	84	58	77	143	63	80	129	57	72	8	4	4	4	1	3	82.48	2.38	202	12	5	7	4	74	176	123	15	45	0	0	0	3	1	2	0	0	0	0	1	1	0	1	19	6	13	3	0	3	65	36	29	53	20	33	28	11	17	7.66	7.48	7.82	0	0	0	0	0	0	0	0	0	0	48	38	10	250	217	33	48	48	250	5.21	1.44	47	1	14	34	2	7	39	47	47	0	47	0	48	47	0	0	48	45	40	9	
01	Aguascalientes	005	Jesús María	0015	Cañada el Rodeo	1022726   	215418    	1960      	129	57	72	23	9	14	51	21	30	2	106	48	58	17	26	11	15	9	87	78	36	42	28	35	71	34	37	70	34	36	7	2	5	5	1	4	79.17	3.26	106	0	0	0	0	57	72	14	1	57	0	0	0	6	3	3	0	0	0	1	2	2	0	1	1	0	1	6	3	3	26	14	12	41	16	25	5	3	2	7.13	7.08	7.17	0	0	0	0	0	0	0	0	0	0	32	27	5	129	121	8	32	32	129	4.03	1.32	26	6	17	15	3	8	21	27	31	1	26	3	31	25	0	1	30	26	16	0	
01	Aguascalientes	005	Jesús María	0017	El Cenizo	1021938   	220018    	1875      	253	132	121	23	12	11	99	50	49	4	230	120	110	43	72	35	37	29	183	154	82	72	49	62	143	75	68	137	70	67	11	7	4	9	7	2	109.09	3.10	224	0	0	0	4	78	173	105	2	66	0	0	0	15	9	6	0	0	0	0	5	2	3	5	7	6	1	12	7	5	101	52	49	32	16	16	8	6	2	5.82	5.98	5.65	0	0	0	0	0	0	0	0	0	0	50	45	5	253	228	25	49	49	253	5.16	1.49	45	3	12	36	2	10	36	45	47	1	45	3	47	45	0	0	47	44	39	2	
01	Aguascalientes	005	Jesús María	0019	Cieneguitas	1022536   	215343    	1980      	62	32	30	12	10	2	17	10	7	1	50	22	28	3	4	0	4	1	46	45	22	23	14	19	40	20	20	44	22	22	5	2	3	2	1	1	106.67	1.96	50	0	0	0	0	37	25	15	1	9	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	1	13	5	8	16	10	6	12	5	7	8.74	8.95	8.55	0	0	0	0	0	0	0	0	0	0	25	21	4	62	55	7	25	25	62	2.48	0.89	23	2	14	11	5	6	14	23	24	1	23	2	24	22	0	1	24	24	20	3	
01	Aguascalientes	005	Jesús María	0021	El Cordero	1021859   	220207    	1880      	35	13	22	2	1	1	10	4	6	1	33	12	21	4	7	3	4	3	28	25	9	16	7	13	22	7	15	22	8	14	3	2	1	2	1	1	59.09	2.31	33	0	0	0	0	22	13	1	4	8	0	0	0	1	0	1	0	0	0	0	0	0	0	0	5	2	3	0	0	0	11	5	6	3	1	2	10	3	7	8.87	8.22	9.29	0	0	0	0	0	0	0	0	0	0	7	6	1	35	31	4	7	7	35	5	0.95	7	0	1	6	0	0	7	7	0	7	7	0	7	0	0	0	7	7	7	2	
01	Aguascalientes	005	Jesús María	0023	Corral de Barrancos	1021956   	215701    	1850      	2851	1371	1480	365	180	185	1042	510	532	74	2466	1182	1284	395	603	292	311	208	1997	1789	852	937	547	782	1630	766	864	1600	762	838	159	86	73	105	59	46	92.64	2.45	2388	66	29	37	9	1091	1732	1337	93	263	2	1	1	71	31	40	2	1	1	5	37	16	21	32	133	59	74	86	41	45	844	385	459	402	212	190	435	207	228	7.87	7.96	7.80	4	4	0	0	0	0	3	3	0	19	597	507	90	2833	2489	344	581	581	2851	4.91	1.15	566	7	153	423	20	78	478	568	568	7	571	3	572	561	0	5	563	534	475	116	
01	Aguascalientes	005	Jesús María	0027	El Chacho	1022200   	215429    	1900      	63	32	31	9	5	4	29	13	16	0	54	27	27	11	20	8	12	9	43	34	19	15	14	13	31	17	14	27	16	11	3	2	1	3	2	1	103.23	6.10	54	0	0	0	0	25	38	11	0	27	1	1	0	2	1	1	0	0	0	0	0	0	0	0	4	2	2	2	1	1	25	13	12	6	4	2	1	1	0	5.94	6.21	5.60	0	0	0	0	0	0	0	0	0	0	11	11	0	63	63	0	11	11	63	5.73	1.54	10	1	3	8	0	3	8	9	1	10	9	1	10	1	1	0	11	9	7	0	
01	Aguascalientes	005	Jesús María	0029	La Chaveña	1021854   	220016    	1880      	85	42	43	13	8	5	38	21	17	2	72	34	38	18	23	11	12	5	52	47	21	26	7	20	44	18	26	46	20	26	3	3	0	3	3	0	97.67	3.81	67	0	0	0	5	27	58	45	0	13	1	1	0	5	1	4	0	0	0	0	1	1	0	1	2	1	1	5	1	4	31	16	15	11	4	7	0	0	0	5.19	5.05	5.31	0	0	0	0	0	0	0	0	0	0	18	16	2	85	81	4	17	17	85	5	1.52	16	1	5	12	1	1	15	17	17	0	16	1	16	15	0	0	17	15	16	0	
01	Aguascalientes	005	Jesús María	0030	El Chichimeco	1022127   	215956    	1920      	19	6	13	1	0	1	5	1	4	1	17	6	11	2	3	1	2	1	14	13	5	8	4	5	10	4	6	12	5	7	3	1	2	3	1	2	46.15	3.22	15	0	0	0	2	5	13	6	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	7	2	5	0	0	0	5	2	3	8.15	8.40	8	0	0	0	0	0	0	0	0	0	0	4	3	1	19	18	1	4	4	19	4.75	0.95	4	0	0	4	0	0	4	4	2	2	3	1	3	2	1	0	4	3	2	0	
01	Aguascalientes	005	Jesús María	0031	Rancho la Primavera	1022835   	215737    	2065      	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	005	Jesús María	0033	General Ignacio Zaragoza (Venadero)	1022751   	215254    	2000      	1295	606	689	134	79	55	437	238	199	41	1158	527	631	182	262	137	125	80	935	855	368	487	196	373	708	291	417	775	329	446	147	77	70	111	57	54	87.95	2.74	1110	11	4	7	18	423	872	444	98	328	2	1	1	47	20	27	1	0	1	5	7	5	2	2	85	35	50	35	13	22	329	152	177	293	121	172	184	74	110	7.71	7.57	7.82	0	0	0	0	0	0	0	0	0	0	331	258	73	1295	1073	222	326	326	1295	3.97	0.92	320	6	80	246	7	24	295	323	320	6	323	2	325	319	1	6	314	309	286	54	
01	Aguascalientes	005	Jesús María	0034	Gracias a Dios	1022935   	215541    	1980      	284	147	137	36	22	14	97	54	43	5	248	125	123	41	56	29	27	15	202	187	93	94	62	76	167	79	88	165	84	81	20	14	6	10	7	3	107.30	3.11	244	0	0	0	2	80	204	66	7	131	1	1	0	4	1	3	0	0	0	1	4	1	3	3	11	3	8	6	3	3	104	58	46	65	27	38	12	5	7	6.60	6.26	6.94	0	0	0	0	0	0	0	0	0	0	59	53	6	284	258	26	58	58	284	4.90	1.39	58	0	22	36	5	9	44	52	57	1	53	5	56	53	1	3	53	48	38	3	
01	Aguascalientes	005	Jesús María	0037	Miravalle	1021841   	215821    	1880      	1033	506	527	137	75	62	366	183	183	25	888	427	461	131	204	99	105	73	732	659	319	340	253	273	604	289	315	580	283	297	55	30	25	36	18	18	96.02	3.48	880	6	4	2	0	275	750	552	15	201	1	0	1	41	15	26	0	0	0	2	12	5	7	10	58	25	33	48	22	26	317	144	173	188	103	85	104	50	54	6.87	7.04	6.71	2	2	0	0	0	0	2	2	0	0	220	192	28	1028	917	111	207	207	1033	4.99	1.37	203	1	75	128	14	48	141	202	198	6	201	2	204	195	0	1	202	177	157	23	
01	Aguascalientes	005	Jesús María	0040	Las Jaulas	1021824   	220101    	1880      	711	332	379	92	49	43	251	137	114	17	619	283	336	106	142	77	65	36	496	460	195	265	157	216	407	168	239	411	174	237	53	27	26	38	18	20	87.60	3.04	607	5	3	2	6	183	526	415	0	115	0	0	0	41	14	27	0	0	0	1	5	2	3	4	30	14	16	39	18	21	263	109	154	121	54	67	33	12	21	5.96	5.80	6.07	1	1	0	0	0	0	1	1	0	0	148	118	30	711	593	118	143	143	711	4.97	1.28	140	2	39	103	6	13	123	138	142	0	139	3	141	138	0	0	141	134	117	8	
01	Aguascalientes	005	Jesús María	0041	Jesús Gómez Portugal (Margaritas)	1021729   	215957    	1860      	9639	4689	4950	1220	622	598	3523	1780	1743	245	8263	3993	4270	1439	2058	1042	1016	619	6579	5960	2835	3125	1903	2645	5461	2585	2876	5322	2520	2802	499	250	249	325	167	158	94.73	2.68	7807	325	164	161	68	2478	6966	6142	149	687	23	15	8	299	122	177	9	5	4	23	102	54	48	79	518	250	268	324	164	160	2514	1162	1352	1724	833	891	1245	615	630	7.52	7.61	7.44	33	22	11	0	0	0	31	22	9	64	2117	1802	315	9493	8333	1160	2104	2103	9637	4.58	1.16	2026	37	578	1488	60	220	1786	2047	2059	4	2057	3	2052	2039	0	14	2039	1938	1796	321	
01	Aguascalientes	005	Jesús María	0043	La Loma de Valladolid	1021837   	220050    	1880      	678	321	357	90	44	46	280	131	149	16	588	277	311	121	174	81	93	53	451	398	190	208	142	181	369	174	195	347	162	185	29	16	13	18	9	9	89.92	2.80	572	5	5	0	10	163	515	366	12	136	3	2	1	22	8	14	0	0	0	4	5	3	2	1	36	20	16	19	9	10	203	100	103	116	51	65	52	28	24	6.95	6.96	6.93	0	0	0	0	0	0	0	0	0	0	134	116	18	678	594	84	126	126	678	5.38	1.35	122	3	33	92	2	23	100	121	122	1	121	2	123	118	0	0	122	119	111	13	
01	Aguascalientes	005	Jesús María	0046	Lumbreras (Las Lagartijas)	1022032   	215601    	1890      	16	7	9	1	0	1	7	4	3	1	15	7	8	4	5	3	2	1	10	9	3	6	3	5	9	3	6	7	3	4	0	0	0	0	0	0	77.78	2.67	15	0	0	0	0	4	12	12	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	6	3	3	2	0	2	0	0	0	4.22	3	4.83	0	0	0	0	0	0	0	0	0	0	3	3	0	16	16	0	3	3	16	5.33	1.14	3	0	1	2	0	1	2	3	0	3	3	0	3	0	0	0	3	3	3	0	
01	Aguascalientes	005	Jesús María	0047	El Llano (San Isidro)	1022938   	215236    	2000      	7	4	3	3	2	1	3	2	1	0	4	2	2	0	0	0	0	0	4	4	2	2	0	2	4	2	2	4	2	2	0	0	0	0	0	0	133.33	1.50	4	0	0	0	0	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	1	1	0	0	0	7.50	7.50	7.50	0	0	0	0	0	0	0	0	0	0	3	2	1	7	5	2	3	3	7	2.33	1	3	0	2	1	1	1	1	2	2	1	2	1	2	2	1	1	2	2	2	0	
01	Aguascalientes	005	Jesús María	0048	El Maguey	1021824   	220120    	1880      	166	80	86	26	15	11	60	36	24	7	140	65	75	17	27	18	9	10	116	106	44	62	21	47	88	34	54	100	39	61	18	10	8	17	10	7	93.02	3.02	133	0	0	0	7	53	110	60	0	55	0	0	0	6	4	2	1	0	1	0	0	0	0	0	8	5	3	11	7	4	47	19	28	36	14	22	11	4	7	6.52	5.91	6.97	2	2	0	0	0	0	2	2	0	5	41	30	11	166	133	33	39	39	166	4.26	1.08	39	0	17	22	0	10	29	38	38	1	35	4	39	35	0	0	39	35	33	5	
01	Aguascalientes	005	Jesús María	0049	La Esperanza	1021751   	220148    	1890      	58	29	29	10	6	4	22	13	9	1	48	23	25	8	11	6	5	3	39	36	16	20	7	15	32	14	18	36	16	20	4	2	2	2	1	1	100	4.33	46	1	1	0	1	16	42	10	0	32	0	0	0	0	0	0	0	0	0	1	1	1	0	0	3	0	3	0	0	0	16	8	8	12	7	5	8	1	7	7.64	7.13	8.05	0	0	0	0	0	0	0	0	0	0	15	14	1	58	54	4	14	14	58	4.14	0.98	14	0	4	10	0	0	14	14	0	14	13	1	14	0	0	0	14	14	12	0	
01	Aguascalientes	005	Jesús María	0050	Maravillas	1021944   	215707    	1855      	2039	971	1068	250	120	130	733	365	368	58	1778	846	932	292	425	205	220	133	1428	1295	601	694	415	548	1157	540	617	1153	534	619	138	61	77	93	36	57	90.92	2.65	1710	57	27	30	9	777	1241	919	50	275	6	2	4	63	32	31	6	4	2	9	28	14	14	19	119	50	69	73	35	38	651	292	359	297	141	156	253	125	128	7.23	7.41	7.07	8	7	1	0	0	0	8	7	1	19	432	343	89	2030	1685	345	420	420	2039	4.85	1.23	409	8	122	295	25	67	325	403	398	17	405	12	413	388	1	5	405	367	324	56	
01	Aguascalientes	005	Jesús María	0052	Mesa de las Carretas (Un Nuevo Amanecer)	1022618   	215321    	2000      	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	005	Jesús María	0058	Los Muñoz	1023452   	215640    	2180      	38	17	21	2	0	2	4	0	4	0	36	17	19	1	2	0	2	1	35	34	17	17	17	14	29	13	16	27	14	13	5	4	1	5	4	1	80.95	3.36	36	0	0	0	0	9	29	29	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	3	2	1	0	0	0	12	7	5	16	7	9	6	3	3	7.88	7.29	8.47	0	0	0	0	0	0	0	0	0	0	14	14	0	38	38	0	14	14	38	2.71	0.86	14	0	1	13	0	3	11	14	14	0	14	0	14	14	0	0	14	14	12	0	
01	Aguascalientes	005	Jesús María	0060	Pedernal 1o.	1023023   	215329    	1980      	447	222	225	49	27	22	156	81	75	8	393	192	201	69	99	52	47	30	316	286	138	148	87	126	256	118	138	252	122	130	30	20	10	20	13	7	98.67	2.80	392	0	0	0	0	163	278	117	0	159	3	1	2	17	6	11	0	0	0	1	3	1	2	2	10	2	8	19	9	10	158	85	73	87	35	52	20	7	13	6.36	5.96	6.72	2	1	1	0	0	0	2	1	1	1	103	97	6	442	427	15	104	104	447	4.30	1.16	98	5	32	71	6	20	77	95	101	2	98	5	97	93	1	5	94	88	71	2	
01	Aguascalientes	005	Jesús María	0061	Pedernal Segundo	1022008   	220259    	1930      	4	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	005	Jesús María	0063	Piedras Negras	1023109   	215158    	1920      	58	24	34	5	5	0	18	9	9	2	53	19	34	7	11	4	7	4	44	40	15	25	10	18	34	14	20	34	14	20	6	1	5	3	0	3	70.59	2.42	53	0	0	0	0	34	24	8	1	8	0	0	0	3	0	3	1	0	1	0	0	0	0	0	4	2	2	4	0	4	14	6	8	17	8	9	5	1	4	7.33	8.13	6.84	0	0	0	0	0	0	0	0	0	0	14	11	3	58	51	7	14	14	58	4.14	1.09	14	0	5	9	1	2	11	13	12	2	13	1	13	12	1	1	12	13	12	0	
01	Aguascalientes	005	Jesús María	0065	Los Ponce	1023234   	215559    	2120      	12	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
